350633.8	7719138.243	24K	1
341265.216	7717676.471	24K	1
358535.315	7733249.565	24K	1
339344.557	7716171.864	24K	1
355651.26	7729045.995	24K	1
360456.813	7737692.919	24K	1
357198.131	7730364.876	24K	1
344598.104	7719896.982	24K	1
336872.742	7713080.161	24K	1
355985.966	7729421.164	24K	1
353122.769	7725350.854	24K	1
350209.212	7719291.867	24K	1
342104.797	7717930.778	24K	1
359510.388	7736537.31	24K	1
337979.922	7706567.476	24K	1
337979.922	7706567.476	24K	1
341649.89	7717732.333	24K	1
355997.838	7729406.419	24K	1
357169.411	7730320.691	24K	1
351011.695	7719907.047	24K	1
355382.542	7728674.942	24K	1
340061.989	7716859.844	24K	1
357198.131	7730364.876	24K	1
356414.993	7729757.928	24K	1
361503.025	7742513.116	24K	1
356372.401	7729700.561	24K	1
348854.391	7719870.73	24K	1
354709.727	7727807.552	24K	1
357169.411	7730320.691	24K	1
360449.364	7737714.236	24K	1
357747.584	7732031.009	24K	1
356764.578	7730030.472	24K	1
356766.446	7730007.922	24K	1
358988.059	7735678.495	24K	1
358894.755	7735186.038	24K	1
357588.508	7730646.056	24K	1
348391.193	7719961.018	24K	1
355997.838	7729406.419	24K	1
357844.96	7732565.08	24K	1
357844.96	7732565.08	24K	1
357198.131	7730364.876	24K	1
360456.813	7737692.919	24K	1
356764.578	7730030.472	24K	1
349341.302	7719753.917	24K	1
349776.496	7719604.563	24K	1
360095.425	7737331.298	24K	1
357747.584	7732031.009	24K	1
346458.161	7720285.095	24K	1
357845.619	7732553.209	24K	1
358932.742	7734178.036	24K	1
337156.151	7712670.732	24K	1
347435.887	7720183.461	24K	1
342104.797	7717930.778	24K	1
350209.212	7719291.867	24K	1
347889.401	7720176.846	24K	1
344185.466	7718984.571	24K	1
355985.966	7729421.164	24K	1
350209.212	7719291.867	24K	1
348373.409	7719948.982	24K	1
356764.578	7730030.472	24K	1
355382.542	7728674.942	24K	1
358238.789	7732909.809	24K	1
346464.736	7720300.001	24K	1
338047.546	7715478.904	24K	1
339344.557	7716171.864	24K	1
348373.409	7719948.982	24K	1
351567.838	7722866.931	24K	1
357169.411	7730320.691	24K	1
361028.209	7739556.817	24K	1
357845.619	7732553.209	24K	1
341622.408	7717980.912	24K	1
359798.014	7736950.003	24K	1
341649.89	7717732.333	24K	1
357588.508	7730646.056	24K	1
337687.595	7706928.128	24K	1
340061.989	7716859.844	24K	1
351314.198	7720861.055	24K	1
356764.578	7730030.472	24K	1
346458.161	7720285.095	24K	1
337979.922	7706567.476	24K	1
355997.838	7729406.419	24K	1
355366.241	7728684.305	24K	1
349805.029	7719602.441	24K	1
357845.619	7732553.209	24K	1
360095.425	7737331.298	24K	1
340061.989	7716859.844	24K	1
357845.619	7732553.209	24K	1
357588.508	7730646.056	24K	1
348834.94	7719857.492	24K	1
336856.248	7713572.935	24K	1
352675.958	7724440.777	24K	1
346458.161	7720285.095	24K	1
359234.941	7736142.526	24K	1
358548.886	7733232.456	24K	1
350209.212	7719291.867	24K	1
353617.003	7726215.597	24K	1
337643.861	7715254.701	24K	1
340061.989	7716859.844	24K	1
348391.193	7719961.018	24K	1
348391.193	7719961.018	24K	1
348373.409	7719948.982	24K	1
355997.838	7729406.419	24K	1
336888.004	7707396.119	24K	1
349354.018	7719770.064	24K	1
348373.409	7719948.982	24K	1
358932.742	7734178.036	24K	1
345472.064	7720137.767	24K	1
360449.364	7737714.236	24K	1
341622.408	7717980.912	24K	1
350793.926	7719493.591	24K	1
352249.153	7723551.049	24K	1
357586.092	7730667.414	24K	1
351011.695	7719907.047	24K	1
359234.941	7736142.526	24K	1
356372.401	7729700.561	24K	1
338047.546	7715478.904	24K	1
350227.571	7719302.125	24K	1
349776.496	7719604.563	24K	1
351377.505	7721357.477	24K	1
357588.508	7730646.056	24K	1
361503.025	7742513.116	24K	1
361587.072	7742919.964	24K	1
349341.302	7719753.917	24K	1
348373.409	7719948.982	24K	1
351293.407	7720872.75	24K	1
359798.014	7736950.003	24K	1
361757.886	7743467.65	24K	1
359234.941	7736142.526	24K	1
361520.493	7742499.005	24K	1
358187.216	7732854.154	24K	1
359798.014	7736950.003	24K	1
356766.446	7730007.922	24K	1
343415.342	7718405.572	24K	1
337156.151	7712670.732	24K	1
342609.159	7717982.388	24K	1
337258.199	7710838.955	24K	1
344968.026	7720165.828	24K	1
348834.94	7719857.492	24K	1
347435.887	7720183.461	24K	1
336872.742	7713080.161	24K	1
338313.092	7706199.492	24K	1
358535.315	7733249.565	24K	1
361108.752	7740046.776	24K	1
355985.966	7729421.164	24K	1
347928.979	7720190.266	24K	1
344968.026	7720165.828	24K	1
350227.571	7719302.125	24K	1
335904.546	7709355.949	24K	1
337077.546	7711722.711	24K	1
337258.199	7710838.955	24K	1
337077.546	7711722.711	24K	1
353835.022	7726554.181	24K	1
359510.388	7736537.31	24K	1
348373.409	7719948.982	24K	1
347453.639	7720199.062	24K	1
346943.183	7720257.411	24K	1
359807.148	7736928.107	24K	1
344196.843	7718963.296	24K	1
356766.446	7730007.922	24K	1
357767.558	7731581.647	24K	1
348373.409	7719948.982	24K	1
356764.578	7730030.472	24K	1
353122.769	7725350.854	24K	1
347435.887	7720183.461	24K	1
350209.212	7719291.867	24K	1
358548.886	7733232.456	24K	1
350209.212	7719291.867	24K	1
356766.446	7730007.922	24K	1
351567.838	7722866.931	24K	1
337378.731	7707264.265	24K	1
346464.736	7720300.001	24K	1
351567.838	7722866.931	24K	1
356766.446	7730007.922	24K	1
361757.886	7743467.65	24K	1
360449.364	7737714.236	24K	1
335904.546	7709355.949	24K	1
355997.838	7729406.419	24K	1
355985.966	7729421.164	24K	1
337077.546	7711722.711	24K	1
350209.212	7719291.867	24K	1
360072.368	7737276.478	24K	1
357586.092	7730667.414	24K	1
349341.302	7719753.917	24K	1
340061.989	7716859.844	24K	1
350227.571	7719302.125	24K	1
343436.755	7718387.36	24K	1
345472.064	7720137.767	24K	1
344185.466	7718984.571	24K	1
355997.838	7729406.419	24K	1
353108.1	7725365.573	24K	1
355985.966	7729421.164	24K	1
355997.838	7729406.419	24K	1
338371.719	7705737.41	24K	1
346897.332	7720257.591	24K	1
346458.161	7720285.095	24K	1
345470.506	7720124.687	24K	1
343436.755	7718387.36	24K	1
350993.659	7719923.516	24K	1
341649.89	7717732.333	24K	1
348834.94	7719857.492	24K	1
345472.064	7720137.767	24K	1
340061.989	7716859.844	24K	1
359798.014	7736950.003	24K	1
360869.203	7738598.29	24K	1
344606.116	7719876.864	24K	1
338371.719	7705737.41	24K	1
349341.302	7719753.917	24K	1
337258.199	7710838.955	24K	1
346464.736	7720300.001	24K	1
344322.464	7719408.667	24K	1
349805.029	7719602.441	24K	1
360456.813	7737692.919	24K	1
348373.409	7719948.982	24K	1
351377.505	7721357.477	24K	1
349341.302	7719753.917	24K	1
341622.408	7717980.912	24K	1
360745.179	7738020.089	24K	1
356764.578	7730030.472	24K	1
337979.922	7706567.476	24K	1
357844.96	7732565.08	24K	1
360095.425	7737331.298	24K	1
356764.578	7730030.472	24K	1
352899.99	7724919.577	24K	1
336544.012	7710143.727	24K	1
361583.038	7743003.659	24K	1
361197.311	7740515.422	24K	1
347889.401	7720176.846	24K	1
357781.529	7731583.545	24K	1
342971.592	7718267.249	24K	1
356764.578	7730030.472	24K	1
347889.401	7720176.846	24K	1
348391.193	7719961.018	24K	1
356764.578	7730030.472	24K	1
355997.838	7729406.419	24K	1
337979.922	7706567.476	24K	1
348391.193	7719961.018	24K	1
360745.179	7738020.089	24K	1
337170.841	7712190.412	24K	1
344606.116	7719876.864	24K	1
344322.464	7719408.667	24K	1
349354.018	7719770.064	24K	1
355985.966	7729421.164	24K	1
357845.619	7732553.209	24K	1
337568.996	7714784.807	24K	1
348834.94	7719857.492	24K	1
348391.193	7719961.018	24K	1
342966.418	7718282.642	24K	1
349341.302	7719753.917	24K	1
354485.307	7727428.546	24K	1
357586.092	7730667.414	24K	1
355997.838	7729406.419	24K	1
358894.755	7735186.038	24K	1
357169.411	7730320.691	24K	1
359510.388	7736537.31	24K	1
355664.257	7729096.582	24K	1
340796.101	7717325.834	24K	1
350209.212	7719291.867	24K	1
360449.364	7737714.236	24K	1
355664.257	7729096.582	24K	1
358932.742	7734178.036	24K	1
338524.07	7715686.568	24K	1
341649.89	7717732.333	24K	1
349341.302	7719753.917	24K	1
357844.96	7732565.08	24K	1
348373.409	7719948.982	24K	1
359798.014	7736950.003	24K	1
356764.578	7730030.472	24K	1
345470.506	7720124.687	24K	1
337643.861	7715254.701	24K	1
357586.092	7730667.414	24K	1
351293.407	7720872.75	24K	1
356414.993	7729757.928	24K	1
355382.542	7728674.942	24K	1
353122.769	7725350.854	24K	1
351293.407	7720872.75	24K	1
352249.153	7723551.049	24K	1
344606.116	7719876.864	24K	1
356764.578	7730030.472	24K	1
350227.571	7719302.125	24K	1
356766.446	7730007.922	24K	1
361028.209	7739556.817	24K	1
348373.409	7719948.982	24K	1
355997.838	7729406.419	24K	1
356766.446	7730007.922	24K	1
361503.025	7742513.116	24K	1
358548.886	7733232.456	24K	1
351011.695	7719907.047	24K	1
357588.508	7730646.056	24K	1
344196.843	7718963.296	24K	1
348373.409	7719948.982	24K	1
351567.838	7722866.931	24K	1
359510.388	7736537.31	24K	1
359234.941	7736142.526	24K	1
355985.966	7729421.164	24K	1
357844.96	7732565.08	24K	1
357198.131	7730364.876	24K	1
357198.131	7730364.876	24K	1
357588.508	7730646.056	24K	1
357169.411	7730320.691	24K	1
357747.584	7732031.009	24K	1
355382.542	7728674.942	24K	1
360095.425	7737331.298	24K	1
359798.014	7736950.003	24K	1
356766.446	7730007.922	24K	1
355997.838	7729406.419	24K	1
357796.037	7731118.697	24K	1
353599.538	7726230.292	24K	1
357767.558	7731581.647	24K	1
357198.131	7730364.876	24K	1
359807.148	7736928.107	24K	1
357169.411	7730320.691	24K	1
358548.886	7733232.456	24K	1
355664.257	7729096.582	24K	1
356372.401	7729700.561	24K	1
357586.092	7730667.414	24K	1
357767.558	7731581.647	24K	1
359798.014	7736950.003	24K	1
358548.886	7733232.456	24K	1
339344.557	7716171.864	24K	1
343415.342	7718405.572	24K	1
355366.241	7728684.305	24K	1
357198.131	7730364.876	24K	1
357198.131	7730364.876	24K	1
356764.578	7730030.472	24K	1
357767.558	7731581.647	24K	1
361503.025	7742513.116	24K	1
348854.391	7719870.73	24K	1
344606.116	7719876.864	24K	1
336155.647	7709796.093	24K	1
360449.364	7737714.236	24K	1
357169.411	7730320.691	24K	1
358535.315	7733249.565	24K	1
361268.788	7740951.268	24K	1
361757.886	7743467.65	24K	1
357586.092	7730667.414	24K	1
360952.119	7739001.573	24K	1
355664.257	7729096.582	24K	1
